A1,A2,A3,A4,A5,heat,time
21.58,21.09,21.87,22.27,21.87,0.0,8669.0
21.58,21.29,21.68,22.17,21.87,0.0,8709.0
21.48,21.0,21.39,22.17,21.87,0.0,8748.0
21.58,21.09,21.78,22.17,22.07,0.0,8787.0
21.58,21.09,21.68,22.27,21.87,0.0,8826.0
21.58,21.09,21.58,22.27,21.87,0.0,8866.0
21.39,21.0,21.78,21.97,22.17,0.0,8906.0
21.39,21.09,21.68,22.07,21.68,0.0,8945.0
21.78,21.29,21.87,22.07,21.87,0.0,8985.0
21.68,21.19,21.58,21.97,21.87,0.0,9024.0
21.78,21.19,21.78,22.17,21.78,0.0,9064.0
21.58,21.0,21.68,22.07,21.87,0.0,9103.0
21.68,21.09,21.68,22.07,21.87,0.0,9143.0
21.78,21.29,21.78,22.27,21.87,0.0,9183.0
21.58,21.0,21.68,22.07,21.68,0.0,9222.0
21.68,21.19,21.78,21.97,21.78,0.0,9262.0
21.78,21.0,21.68,22.07,21.87,0.0,9300.0
21.68,21.0,21.68,22.07,21.78,0.0,9340.0
21.58,20.8,21.68,22.17,21.87,0.0,9380.0
22.07,21.29,21.78,22.17,21.97,0.0,9419.0
21.78,20.9,21.68,22.17,21.97,0.0,9459.0
21.68,21.19,21.58,22.17,21.87,0.0,9498.0
21.58,21.19,21.48,22.27,22.07,0.0,9538.0
21.78,21.29,21.58,22.17,21.68,0.0,9578.0
21.68,21.09,21.87,22.27,21.78,0.0,9617.0
21.78,21.09,21.68,21.78,21.68,0.0,9657.0
21.68,21.0,21.58,22.17,21.78,0.0,9696.0
21.48,21.0,21.87,21.97,22.07,0.0,9736.0
21.58,21.19,21.48,22.07,21.87,0.0,9776.0
21.68,21.09,21.68,22.17,21.87,0.0,9815.0
21.48,21.0,21.68,22.17,21.78,0.0,9854.0
21.68,21.29,21.48,22.17,21.97,0.0,9893.0
21.68,21.19,21.87,21.97,21.78,0.0,9933.0
21.68,21.0,21.68,22.07,21.78,0.0,9973.0
21.68,21.09,21.58,22.17,21.87,0.0,10012.0
21.58,20.9,21.68,22.27,21.87,0.0,10053.0
21.68,21.09,21.68,22.07,21.78,0.0,10093.0
21.48,21.19,21.68,22.17,21.87,0.0,10134.0
21.58,21.09,21.68,22.07,21.97,0.0,10175.0
21.78,21.29,21.78,22.17,21.97,0.0,10215.0
21.58,21.09,21.78,22.07,21.78,0.0,10256.0
21.39,21.0,21.68,22.17,21.97,0.0,10296.0
21.78,21.0,21.87,22.17,21.87,0.0,10337.0
21.48,21.0,21.58,22.17,21.78,0.0,10378.0
21.87,21.19,21.68,21.97,21.87,0.0,10418.0
21.78,20.9,21.78,21.97,21.87,0.0,10459.0
21.48,21.0,21.68,22.07,21.78,0.0,10499.0
21.68,21.09,21.58,22.17,21.87,0.0,10540.0
21.68,21.19,21.58,21.97,21.87,0.0,10580.0
21.48,21.09,21.68,22.27,21.78,0.0,10620.0
21.58,21.09,21.48,22.17,21.87,0.0,10661.0
21.68,21.09,21.68,22.27,21.87,0.0,10701.0
21.78,21.09,21.78,22.17,21.87,0.0,10742.0
21.68,21.0,21.78,22.17,21.78,0.0,10783.0
21.78,21.0,21.68,22.27,21.78,0.0,10823.0
