A1,A2,A3,A4,A5,heat,time
19.53,19.04,19.63,20.21,20.21,1.0,17272.0
19.73,19.14,19.82,20.41,20.41,1.0,17313.0
19.14,19.34,19.73,20.12,20.21,1.0,17353.0
19.43,19.04,19.92,20.21,20.31,1.0,17394.0
19.43,19.24,19.92,20.21,20.12,1.0,17435.0
19.43,19.14,19.73,20.31,20.31,1.0,17475.0
19.63,19.04,19.73,20.21,20.12,1.0,17516.0
19.24,19.24,19.73,20.21,20.21,1.0,17556.0
19.43,18.95,19.73,20.41,20.41,1.0,17597.0
19.73,19.14,19.82,20.12,20.12,1.0,17638.0
19.53,19.14,19.82,20.02,20.31,1.0,17678.0
19.63,19.04,19.73,20.02,20.41,1.0,17719.0
19.43,19.14,19.73,20.21,20.12,1.0,17760.0
19.34,19.04,19.63,19.92,20.31,1.0,17800.0
19.53,18.95,19.63,20.12,20.61,1.0,17841.0
19.53,19.04,19.73,20.31,20.31,1.0,17881.0
19.53,19.14,19.82,20.21,20.61,1.0,17922.0
19.73,19.14,19.63,20.31,20.61,1.0,17963.0
19.34,19.14,19.73,20.02,20.31,1.0,18002.0
19.63,18.95,19.73,20.21,20.41,1.0,18043.0
19.73,19.24,19.82,20.21,20.41,1.0,18083.0
19.63,19.14,19.63,20.21,20.21,1.0,18124.0
19.53,18.95,19.63,20.31,20.61,1.0,18165.0
19.63,19.24,19.63,20.31,20.41,1.0,18205.0
19.53,19.14,19.73,20.12,20.41,1.0,18246.0
19.63,19.04,19.53,20.12,20.7,1.0,18286.0
19.73,19.24,20.02,19.92,20.41,1.0,18327.0
19.53,19.14,19.53,20.12,20.51,1.0,18368.0
19.34,19.04,19.43,20.02,20.61,1.0,18408.0
19.63,19.34,19.82,20.12,20.61,1.0,18449.0
19.53,19.14,19.53,20.31,20.51,1.0,18489.0
19.63,19.34,19.53,20.41,20.41,1.0,18530.0
19.73,18.85,19.82,20.41,20.51,1.0,18571.0
19.53,19.04,20.02,20.21,20.41,1.0,18611.0
19.73,19.14,19.73,19.92,20.7,1.0,18652.0
19.53,19.04,19.63,20.02,20.51,1.0,18693.0
19.53,19.14,19.63,20.31,20.61,1.0,18733.0
19.53,19.14,19.73,20.21,20.51,1.0,18774.0
19.53,19.14,19.82,20.21,20.51,1.0,18813.0
19.53,19.04,19.73,20.41,20.51,1.0,18854.0
19.73,18.95,19.82,20.21,20.41,1.0,18895.0
19.43,19.14,19.82,20.41,20.61,1.0,18935.0
19.53,19.04,20.02,20.12,20.21,1.0,18976.0
19.63,19.04,19.53,20.12,20.7,1.0,19016.0
19.63,19.04,19.73,20.21,20.61,1.0,19057.0
19.63,19.04,19.63,20.41,20.51,1.0,19098.0
19.82,19.24,19.92,20.21,20.61,1.0,19138.0
