A1,A2,A3,A4,A5,heat,time,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.63,0,1156316,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.63,23.73,0,1156359,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.73,23.73,0,1156401,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.39,22.17,23.73,23.83,0,1156444,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.73,23.73,0,1156487,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.54,24.02,0,1156529,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.36,23.63,23.93,0,1156572,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.39,22.27,23.63,23.83,0,1156614,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.63,23.73,0,1156657,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.73,23.73,0,1156700,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.44,23.73,0,1156742,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.27,23.73,23.93,0,1156785,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.54,23.73,0,1156828,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.63,23.93,0,1156870,,,,,,,,
,,,,,,,,,,,,,,
21.48,21.29,22.17,23.73,24.02,0,1156913,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.54,23.93,0,1156956,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.39,22.17,23.63,23.73,0,1156998,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.54,23.73,0,1157041,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,24.02,0,1157084,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.73,23.83,0,1157126,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.83,0,1157169,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.73,23.63,0,1157211,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.73,23.93,0,1157254,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.73,23.63,0,1157297,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.39,22.27,23.63,23.93,0,1157339,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.73,23.63,0,1157382,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.63,23.83,0,1157425,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.73,23.73,0,1157467,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.73,23.73,0,1157510,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.54,23.83,0,1157553,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.73,23.83,0,1157595,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.83,23.73,0,1157638,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.39,22.17,23.73,23.83,0,1157680,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.39,22.27,23.73,23.93,0,1157723,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.73,23.63,0,1157766,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.73,23.83,0,1157808,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.83,23.73,0,1157851,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.73,0,1157894,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.39,22.17,23.54,23.83,0,1157936,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.63,23.93,0,1157979,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.73,23.93,0,1158022,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.39,22.27,23.63,23.83,0,1158064,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.73,0,1158107,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.63,23.73,0,1158150,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.73,23.73,0,1158192,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.83,0,1158235,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.63,23.93,0,1158277,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.07,23.54,23.83,0,1158320,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.73,0,1158363,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.73,23.63,0,1158405,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.83,0,1158448,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.63,23.73,0,1158491,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.63,23.83,0,1158533,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.73,23.63,0,1158576,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.73,23.73,0,1158619,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.27,23.54,23.83,0,1158661,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.63,23.73,0,1158704,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.73,0,1158746,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.73,23.63,0,1158789,,,,,,,,
,,,,,,,,,,,,,,
21.48,21.29,22.17,23.63,23.73,0,1158832,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.63,23.73,0,1158874,,,,,,,,
,,,,,,,,,,,,,,
21.48,21.29,22.36,23.73,23.93,0,1158917,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.73,23.83,0,1158960,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.63,0,1159002,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.39,22.17,23.73,23.73,0,1159045,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.73,0,1159088,,,,,,,,
,,,,,,,,,,,,,,
21.19,21.29,22.27,23.73,23.63,0,1159130,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.73,23.73,0,1159173,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.73,0,1159216,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.73,23.73,0,1159258,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.73,23.73,0,1159301,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.73,0,1159343,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.73,0,1159386,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.73,23.73,0,1159429,,,,,,,,
,,,,,,,,,,,,,,
21.48,21.19,22.27,23.73,23.83,0,1159471,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.73,0,1159514,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.73,0,1159557,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.63,0,1159599,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.83,23.63,0,1159642,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.73,0,1159685,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.63,23.73,0,1159727,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.39,22.27,23.73,23.73,0,1159770,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.73,0,1159813,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.54,23.73,0,1159855,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.63,23.73,0,1159898,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.63,0,1159940,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.63,0,1159983,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.54,0,1160026,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.63,23.83,0,1160068,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.36,23.63,23.63,0,1160111,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.73,23.83,0,1160154,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.39,22.17,23.54,23.63,0,1160196,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.73,23.73,0,1160239,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.39,22.17,23.63,23.73,0,1160282,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.73,23.73,0,1160324,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.63,23.63,0,1160367,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.63,0,1160409,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.63,23.93,0,1160452,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.63,23.83,0,1160495,,,,,,,,
,,,,,,,,,,,,,,
21.48,21.29,22.17,23.63,23.73,0,1160537,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.93,0,1160580,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.54,23.63,0,1160623,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.27,23.63,23.63,0,1160665,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.73,0,1160708,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.73,0,1160751,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.54,0,1160793,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.44,23.63,0,1160836,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.39,22.07,23.73,23.73,0,1160879,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.54,23.73,0,1160921,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.73,23.63,0,1160964,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.73,0,1161006,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.73,0,1161049,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.54,23.73,0,1161092,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.54,23.73,0,1161134,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.63,23.63,0,1161177,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.73,23.73,0,1161220,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.63,23.93,0,1161262,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.73,0,1161305,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.73,0,1161348,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.73,0,1161390,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.39,22.17,23.54,23.63,0,1161433,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.73,0,1161475,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.63,23.44,0,1161518,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.54,23.54,0,1161561,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.73,23.73,0,1161603,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.63,0,1161646,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.83,0,1161689,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.39,22.27,23.44,23.73,0,1161731,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.27,23.63,23.83,0,1161774,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.63,23.63,0,1161817,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.54,0,1161859,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.73,0,1161902,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.73,23.73,0,1161945,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.44,23.83,0,1161987,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,21.97,23.44,23.63,0,1162030,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.73,0,1162072,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.63,23.73,0,1162115,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.63,0,1162158,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.39,22.17,23.54,23.63,0,1162200,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.73,0,1162243,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.39,22.17,23.54,23.54,0,1162286,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.73,23.63,0,1162328,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.44,23.73,0,1162371,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.73,0,1162414,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.63,0,1162456,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.63,23.73,0,1162499,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.54,0,1162542,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.39,22.27,23.73,23.63,0,1162584,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.73,0,1162627,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.44,23.73,0,1162669,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.54,23.73,0,1162712,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.39,22.27,23.63,23.73,0,1162755,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.54,23.63,0,1162797,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.07,23.54,23.54,0,1162840,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.73,0,1162883,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.63,0,1162925,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.39,22.27,23.63,23.73,0,1162968,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.09,22.27,23.54,23.63,0,1163011,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.63,0,1163053,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.19,22.17,23.54,23.54,0,1163096,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.44,23.54,0,1163138,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.54,23.73,0,1163181,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.63,0,1163224,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.07,23.44,23.34,0,1163266,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.34,23.63,0,1163309,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.54,0,1163352,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.44,23.54,0,1163394,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.54,0,1163437,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.44,23.63,0,1163480,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.73,23.54,0,1163522,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.44,23.63,0,1163565,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.54,23.63,0,1163608,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,21.97,23.44,23.73,0,1163650,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.73,23.63,0,1163693,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.54,0,1163735,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.63,23.63,0,1163778,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.63,0,1163821,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.34,23.54,0,1163863,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.07,23.54,23.63,0,1163906,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.73,0,1163949,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.63,0,1163991,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.09,22.17,23.54,23.54,0,1164034,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,21.97,23.63,23.54,0,1164077,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.54,23.73,0,1164119,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.73,0,1164162,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.73,0,1164204,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.54,0,1164247,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.19,22.27,23.63,23.63,0,1164290,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.44,23.54,0,1164332,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.07,23.44,23.73,0,1164375,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.73,23.73,0,1164418,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.44,23.63,0,1164460,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.44,23.54,0,1164503,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.19,22.07,23.73,23.63,0,1164546,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.44,23.54,0,1164588,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.44,23.73,0,1164631,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.54,23.54,0,1164674,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.54,23.63,0,1164716,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.63,0,1164759,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,21.97,23.54,23.63,0,1164801,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.07,23.44,23.54,0,1164844,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.73,0,1164887,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.54,23.63,0,1164929,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.63,23.63,0,1164972,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.54,23.63,0,1165015,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.54,0,1165057,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.34,23.54,0,1165100,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.44,23.54,0,1165143,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.54,23.44,0,1165185,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.63,0,1165228,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,21.97,23.54,23.63,0,1165271,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.39,22.17,23.54,23.63,0,1165313,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.44,23.63,0,1165356,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.63,23.63,0,1165398,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.54,23.63,0,1165441,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.63,0,1165484,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.44,23.54,0,1165526,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.63,0,1165569,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.54,0,1165612,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.54,0,1165654,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.54,0,1165697,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.63,23.54,0,1165740,,,,,,,,
,,,,,,,,,,,,,,
21.19,21.29,22.27,23.54,23.63,0,1165782,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.63,23.54,0,1165825,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,21.97,23.54,23.54,0,1165867,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.54,23.63,0,1165910,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.54,0,1165953,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.09,22.27,23.63,23.54,0,1165995,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.73,0,1166038,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.27,23.44,23.73,0,1166081,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.63,23.44,0,1166123,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.63,23.63,0,1166166,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.07,23.54,23.44,0,1166209,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.07,23.44,23.34,0,1166251,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.73,23.63,0,1166294,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.54,0,1166337,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.44,23.44,0,1166379,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.54,23.63,0,1166422,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.27,23.44,23.54,0,1166464,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.44,23.54,0,1166507,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.27,23.34,23.44,0,1166550,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.27,23.63,23.54,0,1166592,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.54,23.63,0,1166635,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.54,0,1166678,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.54,23.54,0,1166720,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.09,22.07,23.63,23.63,0,1166763,,,,,,,,
,,,,,,,,,,,,,,
21.48,21.29,22.17,23.54,23.63,0,1166806,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.73,23.63,0,1166848,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.07,23.54,23.54,0,1166891,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.09,22.17,23.54,23.54,0,1166932,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.54,23.63,0,1166976,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.34,23.34,0,1167019,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.44,0,1167060,,,,,,,,
,,,,,,,,,,,,,,
21.19,21.29,22.17,23.44,23.54,0,1167104,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.63,0,1167147,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,21.97,23.44,23.44,0,1167188,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.63,23.44,0,1167232,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.44,23.54,0,1167275,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.44,23.63,0,1167316,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.63,0,1167360,,,,,,,,
,,,,,,,,,,,,,,
21.19,21.29,22.17,23.54,23.54,0,1167403,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.63,0,1167444,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.63,23.54,0,1167488,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.44,23.44,0,1167529,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.27,23.34,23.34,0,1167572,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.27,23.54,23.54,0,1167616,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.07,23.34,23.54,0,1167657,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.54,23.54,0,1167700,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.54,23.63,0,1167744,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.27,23.44,23.63,0,1167785,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,21.97,23.54,23.54,0,1167828,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.07,23.44,23.54,0,1167872,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.44,23.63,0,1167913,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.34,23.63,0,1167956,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.44,23.73,0,1168000,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.34,23.63,0,1168041,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.09,21.97,23.44,23.54,0,1168084,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,21.97,23.44,23.54,0,1168126,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.19,22.17,23.34,23.44,0,1168169,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.27,23.44,23.44,0,1168212,,,,,,,,
,,,,,,,,,,,,,,
21.39,21.29,22.17,23.54,23.73,0,1168254,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.54,23.63,0,1168297,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.54,23.54,0,1168340,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.07,23.54,23.44,0,1168382,,,,,,,,
,,,,,,,,,,,,,,
21.29,21.29,22.17,23.44,23.63,0,1168425,,,,,,,,
