A1,A2,A3,A4,A5,time
22.85,23.24,23.63,23.63,23.05,22824
22.85,23.14,23.73,23.63,23.14,22863
22.85,23.24,23.63,23.63,23.05,22901
22.95,23.14,23.54,23.63,23.24,22940
23.14,23.24,23.54,23.73,23.14,22978
22.75,23.14,23.63,23.54,23.05,23017
23.05,23.24,23.63,23.73,23.24,23055
22.95,23.14,23.73,23.54,23.05,23094
22.85,23.24,23.54,23.63,23.05,23133
22.85,23.24,23.63,23.54,23.14,23171
22.75,23.05,23.54,23.54,23.14,23209
22.75,23.24,23.63,23.63,23.14,23247
22.75,23.24,23.54,23.73,23.14,23286
22.95,23.14,23.54,23.44,23.14,23325
22.85,23.24,23.63,23.54,23.14,23363
22.85,23.14,23.54,23.63,23.05,23402
22.75,23.24,23.73,23.63,22.95,23440
22.75,23.24,23.73,23.63,23.14,23479
22.75,23.14,23.54,23.63,23.14,23517
22.85,23.34,23.54,23.44,23.14,23556
22.95,23.24,23.73,23.73,23.14,23595
22.75,23.24,23.63,23.54,22.95,23632
22.75,23.24,23.44,23.73,23.24,23671
22.85,23.24,23.44,23.63,23.14,23709
22.85,23.24,23.63,23.73,23.14,23748
22.95,23.24,23.44,23.73,23.14,23786
22.85,23.24,23.63,23.54,22.85,23825
22.85,23.24,23.54,23.73,23.24,23864
23.05,23.24,23.73,23.63,23.14,23902
22.95,23.24,23.73,23.73,23.14,23941
23.05,23.24,23.63,23.73,23.14,23979
22.85,23.24,23.73,23.63,23.14,24017
23.05,23.14,23.54,23.73,23.14,24056
22.85,23.34,23.63,23.63,23.14,24094
22.85,23.24,23.54,23.63,23.14,24133
23.05,23.14,23.63,23.73,23.24,24171
22.95,23.24,23.63,23.73,23.24,24210
23.14,23.24,23.73,23.73,23.24,24248
23.24,23.44,23.63,23.83,23.24,24287
22.95,23.24,23.44,23.83,23.14,24326
23.24,23.24,23.54,23.73,23.24,24364
23.14,23.14,23.73,23.73,23.24,24402
23.05,23.24,23.63,23.73,23.24,24440
23.24,23.24,23.73,23.83,23.34,24479
22.95,23.24,23.63,23.73,23.24,24517
23.14,23.24,23.63,23.83,23.14,24556
23.14,23.24,23.73,23.73,23.24,24595
22.95,23.24,23.73,23.83,23.24,24633
23.24,23.24,23.73,23.73,23.24,24672
23.24,23.24,23.63,23.73,23.24,24710
22.85,23.24,23.63,23.83,23.24,24749
22.85,23.24,23.63,23.73,23.24,24787
22.85,23.24,23.63,23.73,23.24,24825
22.95,23.24,23.63,23.73,23.24,24864
23.05,23.24,23.73,23.73,23.24,24902
22.85,23.14,23.54,23.73,23.24,24941
22.95,23.14,23.73,23.73,23.14,24979
22.75,23.24,23.63,23.63,23.24,25018
22.95,23.14,23.54,23.73,23.24,25057
22.95,23.24,23.73,23.73,23.24,25095
22.75,23.24,23.54,23.73,23.24,25134
22.95,23.14,23.73,23.73,23.24,25171
22.75,23.24,23.54,23.73,23.24,25210
22.75,23.24,23.63,23.73,23.24,25248
22.85,23.24,23.44,23.83,23.24,25287
22.75,23.24,23.73,23.63,23.05,25326
22.75,23.24,23.63,23.54,23.24,25364
22.85,23.24,23.73,23.73,23.24,25403
22.85,23.24,23.54,23.73,23.14,25441
22.75,23.24,23.54,23.54,23.24,25480
22.75,23.14,23.54,23.73,23.24,25518
22.75,23.14,23.63,23.54,23.14,25556
22.85,23.24,23.63,23.73,23.14,25595
22.66,23.24,23.63,23.73,23.14,25633
22.85,23.24,23.63,23.63,23.05,25672
22.85,23.24,23.63,23.63,23.24,25710
22.75,23.24,23.73,23.63,23.05,25749
22.75,23.24,23.54,23.63,23.05,25788
22.85,23.24,23.54,23.63,23.14,25826
22.75,23.24,23.63,23.63,23.14,25865
22.85,23.24,23.73,23.73,23.24,25903
22.85,23.14,23.34,23.63,23.24,25942
22.75,23.24,23.73,23.73,23.24,25979
22.75,23.24,23.54,23.54,23.24,26018
22.75,23.14,23.63,23.73,23.24,26057
22.85,23.34,23.63,23.63,23.14,26095
22.85,23.24,23.63,23.54,23.14,26134
22.85,23.24,23.63,23.63,23.24,26172
22.75,23.14,23.73,23.63,23.14,26211
22.75,23.24,23.54,23.54,23.14,26249
22.75,23.24,23.63,23.73,23.14,26288
22.95,23.14,23.54,23.63,23.14,26327
22.85,23.14,23.54,23.73,23.24,26364
23.05,23.24,23.63,23.73,23.14,26403
22.75,23.24,23.63,23.63,23.14,26441
23.05,23.24,23.44,23.73,23.24,26480
22.95,23.24,23.63,23.73,23.05,26519
22.95,23.24,23.63,23.54,23.24,26557
23.14,23.05,23.54,23.63,23.14,26596
22.75,23.14,23.63,23.63,23.14,26634
22.95,23.24,23.63,23.63,23.24,26673
22.85,23.14,23.73,23.63,23.14,26711
22.75,23.24,23.63,23.54,23.14,26749
22.85,23.24,23.54,23.73,23.24,26788
22.85,23.24,23.54,23.63,23.24,26826
22.75,23.14,23.73,23.54,23.14,26865
22.95,23.24,23.73,23.63,23.14,26903
22.85,23.24,23.63,23.63,23.24,26942
22.75,23.24,23.44,23.73,23.05,26980
22.95,23.14,23.63,23.73,23.24,27019
22.75,23.24,23.54,23.73,23.14,27058
22.95,23.24,23.54,23.63,23.14,27096
22.75,23.14,23.73,23.63,23.14,27134
22.85,23.14,23.63,23.73,22.85,27172
22.75,23.24,23.63,23.63,23.14,27211
22.75,23.24,23.63,23.63,23.14,27250
22.75,23.24,23.73,23.63,23.24,27288
22.75,23.24,23.63,23.63,23.14,27327
22.75,23.24,23.54,23.73,23.14,27365
22.95,23.24,23.54,23.63,23.24,27404
22.75,23.24,23.63,23.63,23.24,27442
22.75,23.24,23.54,23.73,23.24,27481
22.95,23.24,23.63,23.24,23.24,27520
22.75,23.24,23.73,23.63,23.05,27557
22.75,23.24,23.54,23.73,23.24,27596
22.95,23.24,23.83,23.63,23.14,27634
22.95,23.24,23.63,23.73,23.14,27673
23.05,23.24,23.73,23.54,23.14,27711
22.85,23.14,23.63,23.73,23.05,27750
22.85,23.24,23.63,23.54,23.14,27789
22.75,23.24,23.63,23.63,23.14,27827
22.75,23.24,23.54,23.73,23.14,27866
23.05,23.24,23.63,23.83,23.24,27904
22.85,23.24,23.73,23.44,23.24,27942
23.05,23.24,23.54,23.73,23.14,27980
23.05,23.24,23.73,23.73,23.14,28019
22.75,23.24,23.73,23.73,23.14,28058
23.14,23.24,23.63,23.73,23.05,28096
22.85,23.24,23.44,23.73,23.14,28135
22.85,23.14,23.54,23.73,23.14,28173
23.05,23.24,23.63,23.73,23.24,28212
22.95,23.24,23.54,23.63,23.05,28251
23.14,23.24,23.73,23.73,23.24,28289
23.24,23.24,23.54,23.73,23.24,28327
23.14,23.24,23.63,23.73,23.24,28365
23.14,23.14,23.73,23.73,23.24,28404
23.05,23.24,23.54,23.73,23.24,28442
23.24,23.24,23.73,23.73,23.14,28481
23.14,23.24,23.73,23.63,23.34,28520
23.05,23.24,23.44,23.73,23.24,28558
23.24,23.24,23.54,23.73,23.24,28597
23.24,23.24,23.73,23.73,23.24,28635
22.95,23.24,23.73,23.63,23.24,28674
23.14,23.24,23.54,23.73,23.24,28711
22.95,23.24,23.54,23.73,23.24,28750
22.95,23.24,23.73,23.73,23.24,28789
22.95,23.24,23.73,23.63,23.24,28827
22.95,23.24,23.63,23.73,23.05,28866
23.05,23.14,23.73,23.63,23.24,28904
22.75,23.24,23.73,23.63,23.14,28943
22.95,23.24,23.63,23.54,23.24,28982
22.85,23.24,23.73,23.73,23.14,29020
22.95,23.14,23.54,23.54,23.05,29059
22.95,23.24,23.44,23.54,23.14,29096
22.95,23.24,23.63,23.63,23.14,29135
22.85,23.14,23.63,23.54,23.05,29173
23.05,23.34,23.63,23.54,23.14,29212
22.75,23.14,23.63,23.63,23.05,29251
22.85,23.14,23.73,23.73,23.05,29289
22.95,23.24,23.54,23.63,23.24,29328
23.24,23.24,23.73,23.73,23.24,29366
22.85,23.24,23.44,23.63,23.24,29405
22.85,23.14,23.63,23.73,23.14,29443
23.14,23.24,23.54,23.73,23.24,29481
23.05,23.24,23.63,23.63,23.14,29520
23.24,23.14,23.54,23.73,23.24,29558
23.14,23.24,23.73,23.73,23.24,29597
23.14,23.24,23.44,23.73,23.24,29635
23.24,23.24,23.54,23.73,23.24,29674
23.24,23.24,23.73,23.73,23.24,29713
23.24,23.24,23.63,23.73,23.14,29751
23.14,23.24,23.54,23.63,23.24,29790
23.24,23.24,23.73,23.73,23.14,29828
23.24,23.14,23.73,23.63,23.24,29867
23.24,23.24,23.54,23.73,23.24,29904
23.24,23.24,23.73,23.73,23.05,29943
23.24,23.14,23.73,23.73,23.24,29982
23.24,23.34,23.63,23.73,23.24,30020
23.24,23.14,23.63,23.73,23.24,30059
23.24,23.24,23.63,23.73,23.24,30097
23.24,23.24,23.73,23.73,23.24,30136
23.24,23.14,23.63,23.73,23.24,30174
23.24,23.24,23.44,23.83,23.24,30213
23.24,23.24,23.63,23.73,23.05,30252
23.24,23.24,23.63,23.73,23.24,30289
23.24,23.05,23.54,23.73,23.24,30328
23.14,23.24,23.54,23.73,23.34,30366
23.24,23.24,23.73,23.73,23.24,30405
23.24,23.24,43,23.24,37023
23.24,23.24,23.63,2.14,23.24,23.63,23.73,23.24,36946
23.24,23.14,23.73,23.73,23.24,36985
23.24,23.24,23.54,23.73,23.24,37023
23.24,23.24,23.63,23.83,23.24,37062
23.24,23.24,23.63,23.63,23.24,37101
23.24,23.24,23.63,23.73,23.24,37139
23.24,23.24,23.54,23.73,23.24,37178
23.24,23.24,23.63,23.73,23.24,37216
23.24,23.05,23.63,23.73,23.24,37255
23.24,23.24,23.63,23.63,23.14,37293
23.14,23.14,23.54,23.73,23.24,37331
23.24,23.24,23.73,23.73,23.24,37370
23.24,23.14,23.73,23.73,23.24,37408
23.24,23.24,23.44,23.73,23.24,37447
23.24,23.24,23.63,23.73,23.14,37485
23.24,23.14,23.54,23.73,23.24,37524
23.24,23.24,23.44,23.73,23.14,37562
23.24,23.24,23.73,23.73,23.24,37601
22.85,23.24,23.73,23.73,23.24,37640
23.24,23.24,23.63,23.73,23.24,37678
23.05,23.24,23.63,23.83,23.24,37716
23.14,23.14,23.44,23.73,23.24,37754
23.24,23.24,23.63,23.73,23.24,37793
23.24,23.24,23.63,23.63,23.14,37831
23.24,23.14,23.34,23.73,23.24,37870
23.24,23.24,23.73,23.73,23.14,37909
23.24,23.14,23.44,23.63,23.24,37947
23.24,23.34,23.73,23.73,23.24,37986
23.24,23.14,23.63,23.73,23.14,38024
23.24,23.24,23.54,23.73,23.24,38063
23.24,23.24,23.63,23.73,23.14,38102
23.24,23.24,23.54,23.73,23.14,38139
23.24,23.24,23.63,23.73,23.24,38178
23.24,23.24,23.63,23.73,23.24,38216
23.14,23.14,23.54,23.73,23.24,38255
23.24,23.24,23.73,23.73,23.24,38293
23.14,23.14,23.63,23.63,23.24,38332
23.24,23.14,23.44,23.83,23.24,38371
23.24,23.34,23.63,23.73,23.24,38409
23.24,23.24,23.73,23.73,23.24,38448
23.34,23.24,23.54,23.83,23.24,38486
23.24,23.24,23.73,23.73,23.24,38524
23.24,23.14,23.34,23.73,23.24,38562
23.24,23.24,23.44,23.73,23.34,38601
23.14,23.24,23.73,23.73,23.24,38640
23.24,23.34,23.63,23.73,23.24,38678
23.24,23.14,23.54,23.73,23.24,38717
23.24,23.24,23.73,23.73,23.24,38755
23.34,23.14,23.54,23.73,23.24,38794
23.24,23.24,23.44,23.73,23.24,38833
23.24,23.24,23.44,23.73,23.24,38871
23.24,23.14,23.54,23.73,23.24,38909
23.14,23.05,23.44,23.73,23.24,38947
23.24,23.14,23.63,23.73,23.24,38986
23.24,23.24,23.73,23.73,23.14,39024
23.24,23.14,23.63,23.63,23.24,39063
23.24,23.24,23.63,23.73,23.24,39102
23.24,23.14,23.54,23.63,23.24,39140
23.24,23.34,23.54,23.73,23.14,39179
23.24,23.24,23.73,23.73,23.24,39217
23.24,23.24,23.73,23.73,23.14,39256
23.24,23.24,23.63,23.73,23.24,39293
23.24,23.14,23.63,23.73,23.14,39332
23.24,23.24,23.44,23.63,23.34,39371
23.24,23.24,23.63,23.73,23.24,39409
23.14,23.24,23.63,23.73,23.24,39448
23.14,23.14,23.44,23.73,23.24,39486
23.24,23.24,23.63,23.54,23.24,39525
23.24,23.14,23.73,23.73,23.24,39564
23.24,23.14,23.63,23.73,23.24,39602
23.24,23.24,23.73,23.73,23.24,39641
23.24,23.24,23.44,23.73,23.24,39678
23.24,23.14,23.63,23.63,23.24,39717
23.14,23.24,23.73,23.73,23.24,39755
23.24,23.24,23.54,23.73,23.24,39794
23.14,23.05,23.54,23.73,23.24,39833
23.34,23.24,23.63,23.63,23.24,39871
23.24,23.24,23.73,23.73,23.24,39910
23.24,23.24,23.63,23.83,23.24,39948
23.14,23.14,23.63,23.73,23.24,39987
23.24,23.24,23.63,23.63,23.24,40025
23.24,23.14,23.63,23.73,23.24,40064
23.24,23.24,23.83,23.73,23.24,40102
23.14,23.14,23.63,23.73,23.24,40140
23.24,23.14,23.73,23.73,23.24,40179
23.14,23.24,23.44,23.73,23.34,40217
23.24,23.24,23.63,23.73,23.24,40256
23.14,23.05,23.73,23.73,23.34,40294
23.24,23.24,23.63,23.73,23.24,40333
23.05,23.14,23.63,23.63,23.14,40372
23.14,23.24,23.63,23.73,23.24,40410
23.14,23.05,23.54,23.63,23.24,40449
23.24,23.24,23.34,23.83,23.24,40486
23.24,23.24,23.63,23.73,23.24,40525
23.14,23.24,23.63,23.73,23.24,40564
23.05,23.24,23.54,23.73,23.14,40602
23.14,23.24,23.54,23.73,23.24,40641
23.24,23.14,23.73,23.73,23.24,40679
23.14,23.24,23.54,23.73,23.24,40718
22.95,23.24,23.44,23.73,23.24,40756
23.24,23.24,23.73,23.73,23.24,40795
23.14,23.14,23.44,23.63,23.24,40834
22.95,23.14,23.63,23.73,23.24,40871
23.24,23.14,23.54,23.63,23.24,40910
23.05,23.24,23.54,23.73,23.24,40948
23.24,23.24,23.73,23.73,23.34,40987
23.24,23.14,23.63,23.73,23.24,41025
23.34,23.24,23.54,23.63,23.34,41064
23.24,23.24,23.73,23.73,23.34,41103
23.24,23.05,23.63,23.73,23.24,41141
23.05,23.24,23.63,23.73,23.24,41180
23.24,23.14,23.73,23.63,23.24,41218
23.24,23.14,23.54,23.63,23.14,41256
23.24,23.14,23.54,23.73,23.24,41295
23.24,23.24,23.54,23.63,23.24,41333
23.24,23.24,23.73,23.63,23.24,41372
23.24,23.14,23.54,23.73,23.24,41410
23.14,23.24,23.54,23.73,23.24,41449
23.05,23.24,23.63,23.73,23.24,41487
23.24,23.24,23.44,23.73,23.24,41526
23.05,23.14,23.63,23.63,23.14,41565
23.24,23.24,23.73,23.63,23.34,41603
23.24,23.24,23.54,23.63,23.24,41641
23.14,23.14,23.54,23.73,23.34,41679
23.24,23.24,23.73,23.63,23.24,41718
23.14,23.24,23.73,23.73,23.24,41756
23.34,23.24,23.54,23.73,23.34,41795
23.34,23.24,23.73,23.73,23.24,41834
23.24,23.24,23.73,23.73,23.34,41872
23.14,23.24,23.54,23.73,23.24,41911
23.24,23.24,23.63,23.73,23.34,41949
23.14,23.24,23.63,23.73,23.34,41988
23.14,23.14,23.63,23.73,23.24,42027
23.05,23.24,23.63,23.63,23.24,42064
23.24,23.14,23.63,23.73,23.24,42103
23.24,23.24,23.63,23.63,23.34,42141
22.95,23.24,23.54,23.63,23.24,42180
23.24,23.24,23.63,23.73,23.24,42218
23.14,23.05,23.54,23.63,23.34,42257
23.14,23.24,23.54,23.73,23.34,42296
23.24,23.24,23.44,23.73,23.44,42334
23.14,23.24,23.73,23.83,23.34,42373
23.24,23.24,23.63,23.73,23.24,42411
23.44,23.14,23.63,23.73,23.24,42449
23.24,23.24,23.73,23.73,23.34,42487
23.24,23.24,23.73,23.73,23.54,42526
23.34,23.24,23.54,23.73,23.63,42565
23.24,23.24,23.63,23.83,23.34,42603
23.24,23.24,23.54,23.73,23.34,42642
23.24,23.14,23.73,23.73,23.34,42680
23.24,23.24,23.73,23.83,23.34,42719
23.14,23.24,23.54,23.73,23.24,42757
23.24,23.14,23.44,23.73,23.63,42796
23.24,23.14,23.73,23.73,23.44,42834
23.24,23.24,23.63,23.63,23.44,42872
23.24,23.24,23.34,23.73,23.54,42911
23.24,23.24,23.54,23.73,23.54,42949
23.24,23.05,23.54,23.73,23.54,42988
23.24,23.24,23.73,23.83,23.34,43027
23.34,23.14,23.63,23.73,23.34,43065
23.24,23.14,23.34,23.63,23.44,43104
23.24,23.14,23.44,23.73,23.63,43142
23.24,23.24,23.73,23.63,23.24,43181
23.34,23.14,23.54,23.73,23.54,43218
23.24,23.24,23.63,23.73,23.54,43257
23.24,23.24,23.63,23.73,23.34,43296
23.24,23.24,23.54,23.63,23.54,43334
23.24,23.05,23.44,23.54,23.54,43373
23.24,23.14,23.44,23.73,23.44,43411
23.24,23.14,23.34,23.73,23.54,43450
23.24,23.24,23.63,23.63,23.54,43488
23.24,23.24,23.54,23.73,23.34,43527
23.34,23.24,23.63,23.73,23.54,43566
23.24,23.05,23.63,23.73,23.63,43603
23.24,23.14,23.44,23.73,23.63,43642
23.14,23.24,23.73,23.73,23.44,43680
23.24,23.24,23.63,23.73,23.44,43719
23.24,23.24,23.73,23.73,23.24,43758
23.14,23.24,23.63,23.73,23.34,43796
23.24,23.14,23.63,23.73,23.54,43835
23.24,23.24,23.73,23.73,23.44,43873
23.14,23.24,23.73,23.63,23.44,43912
23.24,23.14,23.63,23.73,23.44,43950
23.24,23.24,23.63,23.73,23.44,43988
23.24,23.24,23.44,23.73,23.54,44027
23.14,23.14,23.63,23.73,23.34,44065
23.24,23.05,23.54,23.73,23.54,44104
23.24,23.24,23.54,23.63,23.63,44142
23.24,23.14,23.63,23.73,23.44,44181
23.24,23.14,23.54,23.73,23.34,44219
23.34,23.24,23.63,23.63,23.73,44258
23.24,23.24,23.63,23.73,23.54,44297
23.24,23.24,23.73,23.73,23.63,44335
23.24,23.24,23.73,23.73,23.54,44374
23.14,23.24,23.44,23.63,23.63,44411
23.34,23.14,23.54,23.73,23.54,44450
23.05,23.24,23.63,23.73,23.54,44489
23.24,23.24,23.63,23.73,23.44,44527
23.24,23.24,23.73,23.73,23.63,44566
23.24,23.14,23.63,23.63,23.54,44604
23.24,23.14,23.54,23.73,23.54,44643
23.24,23.24,23.63,23.63,23.54,44681
23.14,23.05,23.54,23.73,23.73,44720
23.24,23.24,23.63,23.73,23.63,44759
23.05,23.24,23.63,23.73,23.63,44796
23.24,23.24,23.54,23.73,23.73,44835
23.24,23.14,23.54,23.73,23.73,44873
23.24,23.14,23.63,23.73,23.73,44912
23.24,23.14,23.44,23.63,23.73,44950
23.14,23.24,23.54,23.73,23.73,44989
23.24,23.14,23.63,23.73,23.54,45028
23.34,23.24,23.63,23.73,23.73,45066
23.24,23.05,23.54,23.54,23.73,45105
23.24,23.24,23.63,23.63,23.63,45143
23.24,23.24,23.54,23.73,23.73,45181
23.24,23.05,23.54,23.63,23.54,45219
23.24,23.24,23.54,23.63,23.73,45258
23.24,23.14,23.63,23.63,23.63,45297
23.24,23.24,23.54,23.73,23.63,45335
23.24,23.14,23.63,23.54,23.73,45374
23.24,23.24,23.54,23.63,23.73,45412
23.24,23.24,23.73,23.73,23.73,45451
23.14,23.14,23.63,23.63,23.73,45490
23.24,23.14,23.54,23.73,23.73,45528
23.24,23.14,23.54,23.73,23.73,45566
23.24,23.24,23.44,23.73,23.73,45604
23.34,23.14,23.73,23.54,23.73,45643
23.24,23.24,23.73,23.73,23.73,45681
23.05,23.14,23.73,23.63,23.63,45720
23.34,23.24,23.54,23.73,23.73,45759
23.24,23.24,23.54,23.63,23.73,45797
23.14,23.14,23.63,23.73,23.83,45836
23.24,23.24,23.63,23.73,23.73,45874
23.24,23.14,23.54,23.73,23.73,45913
23.24,23.24,23.63,23.63,23.73,45950
23.24,23.24,23.73,23.73,23.73,45989
23.24,23.24,23.73,23.73,23.73,46028
23.24,23.14,23.73,23.63,23.73,46066
23.14,23.05,23.44,23.73,23.63,46105
23.24,23.24,23.34,23.73,23.73,46143
23.24,23.24,23.63,23.73,23.83,46182
23.24,23.14,23.54,23.63,23.73,46221
23.24,23.14,23.63,23.73,23.73,46259
23.14,23.24,23.63,23.63,23.73,46298
23.24,23.24,23.73,23.73,23.73,46336
23.24,23.14,23.54,23.73,23.83,46374
23.24,23.24,23.54,23.73,23.83,46412
23.24,23.24,23.63,23.73,23.73,46451
23.24,23.24,23.44,23.73,23.93,46490
23.14,23.14,23.63,23.73,23.73,46528
23.24,23.24,23.44,23.73,23.83,46567
23.24,23.24,23.63,23.73,23.83,46605
23.24,23.24,23.54,23.63,24.02,46644
23.24,23.24,23.73,23.73,23.83,46682
23.24,23.14,23.63,23.73,23.73,46721
23.24,23.24,23.54,23.73,23.73,46759
23.24,23.14,23.63,23.73,23.83,46797
23.24,23.24,23.63,23.63,23.73,46836
23.24,23.05,23.73,23.73,23.83,46874
23.24,23.14,23.54,23.63,23.83,46913
23.34,23.24,23.63,23.63,23.83,46952
23.24,23.24,23.54,23.63,23.93,46990
23.05,23.24,23.73,23.73,23.73,47029
23.24,23.24,23.63,23.73,24.02,47067
23.24,23.14,23.63,23.63,24.02,47106
23.24,23.24,23.63,23.83,23.73,47143
23.24,23.24,23.44,23.73,24.02,47182
23.24,23.14,23.54,23.73,23.83,47221
23.24,23.05,23.54,23.73,23.93,47259
23.24,23.05,23.63,23.73,24.02,47298
23.24,23.24,23.63,23.63,23.93,47336
23.24,23.24,23.54,23.73,23.93,47375
23.24,23.34,23.63,23.73,23.93,47413
23.24,23.24,23.73,23.63,24.02,47452
23.24,23.14,23.73,23.73,23.83,47491
23.14,23.14,23.63,23.73,23.93,47528
23.34,23.14,23.63,23.63,23.83,47567
23.24,23.24,23.63,23.73,23.93,47605
23.24,23.14,23.63,23.73,24.12,47644
23.24,23.24,23.73,23.63,24.22,47682
23.24,23.14,23.54,23.54,24.02,47721
23.24,23.24,23.54,23.63,24.02,47760
23.14,23.24,23.54,23.73,24.12,47798
23.14,23.24,23.54,23.73,24.12,47837
23.14,23.24,23.63,23.73,24.02,47875
23.14,23.14,23.54,23.73,24.12,47913
23.24,23.24,23.63,23.73,24.12,47952
23.24,22.95,23.54,23.63,24.12,47990
23.14,23.14,23.63,23.73,24.22,48029
23.24,23.24,23.63,23.63,24.02,48067
23.24,23.14,23.34,23.73,24.12,48106
23.24,23.14,23.63,23.54,23.93,48144
23.24,23.24,23.63,23.54,24.12,48183
23.14,23.24,23.44,23.54,24.12,48222
23.14,23.24,23.63,23.73,24.22,48260
23.24,23.24,23.54,23.63,24.22,48299
23.14,23.24,23.54,23.63,24.22,48336
23.14,23.14,23.63,23.73,24.22,48375
23.24,23.14,23.63,23.63,24.22,48413
23.24,23.24,23.63,23.63,24.22,48452
23.14,23.05,23.54,23.63,24.22,48491
23.14,23.24,23.63,23.44,24.22,48529
23.05,23.24,23.44,23.73,24.22,48568
23.24,23.24,23.54,23.54,24.22,48606
23.14,23.24,23.63,23.44,24.12,48645
23.14,23.24,23.73,23.63,24.12,48684
23.05,23.14,23.73,23.54,24.22,48721
23.05,23.05,23.63,23.44,24.12,48760
23.24,23.24,23.73,23.54,24.22,48798
23.05,23.24,23.73,23.63,24.22,48837
23.24,23.24,23.73,23.44,24.02,48875
23.24,23.14,23.63,23.73,24.22,48914
23.24,23.24,23.63,23.34,24.22,48953
23.05,23.14,23.73,23.54,24.02,48991
23.14,23.24,23.73,23.63,24.22,49030
22.95,23.24,23.73,23.54,24.22,49068
23.24,23.24,23.54,23.73,24.22,49106
23.24,23.24,23.63,23.73,24.22,49144
23.24,23.24,23.44,23.73,24.22,49183
23.24,23.14,23.63,23.73,24.22,49222
23.417
23.24,23.24,23.73,23.93,25.20,55455
23.24,23.14,23.63,23.73,25.20,55494
23.24,23.24,23.73,23.73,25.20,55532
23.24,23.14,23.63,23.83,25.20,55571
23.14,23.24,23.54,23.73,25.20,55610
23.24,23.24,23.54,23.83,25.10,55648
23.14,23.14,23.63,23.73,25.20,55687
23.05,23.24,23.63,23.73,25.10,55725
23.24,23.14,23.54,23.73,25.20,55763
23.24,23.14,23.54,23.83,25.20,55801
23.24,23.24,23.73,23.73,25.20,55840
23.14,23.24,23.63,23.73,25.20,55879
23.24,23.14,23.63,23.83,25.20,55917
23.24,23.14,23.73,23.73,25.20,55956
23.24,23.24,23.63,23.83,25.10,55994
23.24,23.24,23.63,23.93,25.10,56033
23.24,23.24,23.54,23.73,25.20,56072
23.14,23.14,23.73,23.73,25.00,56110
23.24,23.14,23.54,23.83,25.20,56148
23.34,23.14,23.54,23.83,25.20,56186
23.24,23.14,23.54,23.73,25.10,56225
23.24,23.24,23.63,23.83,25.20,56263
23.14,23.14,23.73,23.73,25.20,56302
23.34,23.24,23.44,23.73,25.29,56341
23.24,23.24,23.44,23.73,25.29,56379
23.24,23.24,23.54,23.73,25.20,56418
23.24,23.24,23.54,23.73,25.20,56456
23.24,23.24,23.54,23.73,25.20,56495
23.24,23.24,23.54,23.83,25.20,56532
23.24,23.14,23.44,23.73,25.20,56571
23.24,23.14,23.54,23.73,25.20,56610
23.24,23.05,23.44,23.73,25.20,56648
23.24,23.14,23.63,23.73,25.20,56687
23.24,23.24,23.54,23.73,25.20,56725
23.24,23.24,23.73,23.83,25.20,56764
23.24,23.24,23.44,23.73,25.20,56803
23.14,23.14,23.63,23.73,25.20,56841
23.24,23.24,23.73,23.73,25.20,56880
23.24,23.24,23.63,23.73,25.20,56918
23.24,23.14,23.73,23.73,25.10,56956
23.34,23.24,23.63,23.83,25.20,56994
23.24,23.14,23.44,23.93,25.20,57033
23.24,23.24,23.63,23.73,25.20,57072
23.24,23.24,23.63,23.83,25.20,57110
23.34,23.14,23.73,23.73,25.20,57149
23.24,23.05,23.54,23.73,25.20,57187
23.24,23.24,23.44,23.73,25.20,57226
23.14,23.24,23.63,23.83,25.29,57264
23.24,23.14,23.63,23.83,25.20,57303
23.24,23.14,23.63,23.83,25.20,57341
23.24,23.24,23.63,23.83,25.29,57379
23.24,23.24,23.63,23.73,25.20,57418
23.24,23.24,23.63,23.83,25.20,57456
23.24,23.14,23.63,23.73,25.20,57495
23.24,23.24,23.54,23.73,25.20,57533
23.24,23.24,23.54,23.83,25.39,57572
23.24,23.24,23.44,23.73,25.29,57611
23.14,23.24,23.63,23.73,25.20,57649
23.14,23.24,23.63,23.83,25.20,57688
23.24,23.24,23.54,23.73,25.29,57725
23.24,23.24,23.63,23.83,25.20,57764
23.34,23.14,23.54,23.73,25.20,57803
23.24,23.14,23.54,23.83,25.20,57841
23.24,23.14,23.73,23.73,25.20,57880
23.24,22.95,23.63,23.73,25.20,57918
