A1,A2,A3,A4,A5,heat,time
18.16,17.58,18.26,18.65,17.87,0.0,14027.0
18.36,17.58,18.36,18.65,17.97,0.0,14068.0
18.26,17.68,18.26,18.55,17.87,0.0,14109.0
18.16,17.87,18.16,18.65,17.68,0.0,14149.0
18.07,17.58,18.36,18.65,17.97,0.0,14190.0
18.07,17.87,18.07,18.46,17.87,0.0,14231.0
18.16,17.58,18.16,18.55,17.77,0.0,14271.0
18.16,17.77,18.36,18.46,17.68,0.0,14312.0
18.16,17.68,18.26,18.55,17.77,0.0,14352.0
18.16,17.58,18.36,18.55,17.87,0.0,14393.0
18.36,17.68,18.36,18.55,17.77,0.0,14434.0
18.16,17.77,18.26,18.55,17.58,0.0,14474.0
18.07,17.68,18.16,18.65,17.87,0.0,14515.0
18.36,17.68,18.36,18.75,17.77,0.0,14555.0
18.16,17.68,18.26,18.65,17.77,0.0,14596.0
18.26,17.58,18.07,18.36,17.68,0.0,14637.0
18.26,17.68,18.26,18.36,17.77,0.0,14676.0
18.26,17.58,18.16,18.65,17.97,0.0,14717.0
18.16,17.58,18.26,18.75,17.77,0.0,14757.0
18.26,17.87,18.16,18.55,17.87,0.0,14798.0
18.16,17.68,18.16,18.65,17.68,0.0,14839.0
18.26,17.68,18.36,18.65,17.87,0.0,14879.0
18.26,17.38,18.26,18.46,17.58,0.0,14920.0
18.26,17.38,17.97,18.65,18.07,0.0,14960.0
18.07,17.87,18.36,18.75,17.97,0.0,15001.0
18.26,17.68,18.26,18.75,17.77,0.0,15042.0
18.26,17.77,18.26,18.65,17.87,0.0,15082.0
18.36,17.68,18.26,18.36,17.77,0.0,15123.0
18.36,17.77,18.26,18.75,17.68,0.0,15164.0
18.26,17.58,18.26,18.55,18.07,0.0,15204.0
18.36,17.87,18.36,18.65,17.87,0.0,15245.0
18.07,17.58,18.46,18.65,17.87,0.0,15285.0
18.46,17.68,18.36,18.36,17.68,0.0,15326.0
18.16,17.77,18.26,18.55,17.97,0.0,15367.0
18.36,17.68,18.46,18.65,17.97,0.0,15407.0
18.36,17.58,18.26,18.55,17.77,0.0,15448.0
18.26,17.58,17.97,18.75,17.77,0.0,15488.0
18.36,17.58,18.36,18.75,17.87,0.0,15528.0
18.26,17.87,18.07,18.75,17.68,0.0,15569.0
18.46,17.68,18.16,18.55,17.97,0.0,15609.0
18.26,17.77,18.26,18.55,17.58,0.0,15650.0
17.97,17.68,18.26,18.65,17.87,0.0,15690.0
18.26,17.68,18.26,18.65,17.87,0.0,15731.0
18.36,17.48,18.16,18.26,17.77,0.0,15772.0
18.16,17.58,18.26,18.36,17.87,0.0,15812.0
18.26,17.48,18.16,18.55,17.87,0.0,15853.0
18.36,17.77,18.26,18.65,18.07,0.0,15893.0
18.46,17.68,18.16,18.46,17.77,0.0,15934.0
18.16,17.68,18.26,18.55,17.97,0.0,15975.0
18.16,17.68,18.16,18.75,17.87,0.0,16015.0
18.26,17.77,18.26,18.75,17.97,0.0,16056.0
18.26,17.38,18.16,18.65,17.97,0.0,16097.0
18.46,17.68,18.26,18.55,18.07,0.0,16137.0
18.36,17.77,18.26,18.46,18.07,0.0,16178.0
18.55,17.77,18.16,18.46,17.97,0.0,16218.0
18.16,17.68,18.26,18.75,17.97,0.0,16259.0
18.16,17.77,18.16,18.75,17.77,0.0,16300.0
18.16,17.68,18.36,18.55,17.68,0.0,16339.0
18.16,17.58,18.07,18.75,17.87,0.0,16380.0
18.16,17.68,18.46,18.65,17.87,0.0,16420.0
18.36,17.58,18.16,18.55,17.97,0.0,16461.0
18.07,17.68,18.26,18.65,17.77,0.0,16502.0
18.16,17.77,18.16,18.55,17.77,1.0,16542.0
18.26,17.87,18.26,18.55,17.97,1.0,16583.0
18.16,17.58,18.07,18.85,17.68,1.0,16623.0
18.36,17.58,17.97,18.75,17.77,1.0,16664.0
18.16,17.48,18.16,18.55,17.97,1.0,16705.0
18.16,17.58,18.26,18.46,17.58,1.0,16745.0
18.26,17.77,18.46,18.65,17.68,1.0,16786.0
18.26,17.77,18.26,18.65,17.87,1.0,16827.0
18.16,17.58,18.26,18.46,17.58,1.0,16867.0
18.16,17.58,18.26,18.55,17.77,1.0,16908.0
17.97,17.58,18.26,18.55,17.77,1.0,16948.0
18.26,17.58,18.07,18.85,18.07,1.0,16989.0
18.16,17.58,18.55,18.55,17.48,1.0,17030.0
18.07,17.58,18.07,18.36,17.68,1.0,17070.0
18.55,17.58,18.26,18.65,17.97,1.0,17111.0
18.16,17.68,18.26,18.65,17.87,1.0,17150.0
18.16,17.58,17.97,18.26,17.68,1.0,17191.0
18.16,17.77,18.36,18.75,17.77,1.0,17232.0
18.16,17.77,18.36,18.46,17.68,1.0,17272.0
18.26,17.48,18.16,18.55,17.77,1.0,17313.0
18.16,17.58,18.36,18.46,17.68,1.0,17353.0
18.16,17.58,18.16,18.55,17.58,1.0,17394.0
18.16,17.68,18.36,18.55,17.68,1.0,17435.0
18.36,17.77,18.26,18.46,17.58,1.0,17475.0
18.07,17.58,18.07,18.65,17.58,1.0,17516.0
18.16,17.68,18.26,18.55,17.87,1.0,17556.0
18.16,17.58,18.07,18.55,17.58,1.0,17597.0
18.26,17.58,18.36,18.46,17.68,1.0,17638.0
18.07,17.68,18.36,18.36,17.68,1.0,17678.0
18.46,17.68,18.36,18.55,17.48,1.0,17719.0
18.16,17.58,18.46,18.46,17.58,1.0,17760.0
18.26,17.87,18.36,18.46,17.77,1.0,17800.0
18.26,17.48,18.16,18.46,17.87,1.0,17841.0
18.16,17.58,18.26,18.55,17.87,1.0,17881.0
18.26,17.58,18.07,18.55,17.77,1.0,17922.0
18.16,17.68,18.16,18.36,17.77,1.0,17963.0
18.16,17.58,18.55,18.65,17.58,1.0,18002.0
18.46,17.68,18.16,18.65,17.97,1.0,18043.0
18.16,17.48,18.07,18.36,17.58,1.0,18083.0
18.26,17.77,18.26,18.46,17.97,1.0,18124.0
17.87,17.68,18.16,18.55,17.77,1.0,18165.0
18.55,17.68,18.07,18.36,17.77,1.0,18205.0
18.36,17.58,18.07,18.65,17.77,1.0,18246.0
18.16,17.77,18.16,18.65,17.87,1.0,18286.0
18.26,17.48,18.26,18.65,17.68,1.0,18327.0
18.26,17.48,18.16,18.46,17.77,1.0,18368.0
18.26,17.68,18.26,18.85,17.77,1.0,18408.0
18.26,17.97,18.16,18.46,17.97,1.0,18449.0
18.07,17.48,18.36,18.65,17.77,1.0,18489.0
17.87,17.68,18.07,18.65,17.58,1.0,18530.0
18.16,17.68,18.16,18.75,17.68,1.0,18571.0
18.16,17.48,18.26,18.65,17.97,1.0,18611.0
18.16,17.58,18.16,18.55,17.58,1.0,18652.0
18.07,17.87,18.07,18.65,17.77,1.0,18693.0
18.16,17.58,18.26,18.65,17.77,1.0,18733.0
18.16,17.68,18.26,18.46,17.68,1.0,18774.0
18.26,17.77,18.36,18.36,17.58,1.0,18813.0
17.97,17.68,17.97,18.36,17.58,1.0,18854.0
18.16,17.48,18.16,18.65,17.58,1.0,18895.0
18.16,17.58,18.36,18.55,17.77,1.0,18935.0
18.07,17.77,18.26,18.55,17.77,1.0,18976.0
18.36,17.68,18.07,18.55,17.87,1.0,19016.0
18.26,17.48,18.16,18.55,17.77,1.0,19057.0
18.07,17.68,18.26,18.46,17.68,1.0,19098.0
