A1,A2,A3,A4,A5,heat,time
22.07,21.78,22.46,22.75,21.87,1.0,12730.0
22.07,21.78,22.36,22.56,21.87,1.0,12771.0
22.07,21.97,22.66,22.85,22.07,1.0,12811.0
22.17,21.68,22.27,22.75,22.07,1.0,12852.0
22.17,21.87,22.46,22.56,21.97,1.0,12892.0
22.07,21.68,22.27,22.95,21.97,1.0,12933.0
21.87,21.87,22.46,22.56,21.78,1.0,12974.0
22.07,21.68,22.46,22.85,21.87,1.0,13014.0
22.07,21.78,22.36,22.75,21.87,1.0,13054.0
22.27,21.87,22.27,22.36,21.87,1.0,13094.0
21.87,21.78,22.17,22.66,22.17,1.0,13135.0
22.07,21.68,22.46,22.75,21.97,1.0,13176.0
22.17,21.58,22.56,22.85,21.68,1.0,13216.0
21.97,21.68,22.46,22.75,21.97,1.0,13257.0
22.27,21.87,22.36,22.46,21.87,1.0,13297.0
21.78,21.87,22.46,22.85,22.07,1.0,13338.0
22.07,21.78,22.27,22.75,21.87,1.0,13379.0
22.07,21.68,22.27,22.85,22.07,1.0,13419.0
21.97,21.87,22.27,22.66,21.78,1.0,13460.0
22.07,21.78,22.36,22.75,21.78,1.0,13501.0
21.97,21.97,22.36,22.66,21.97,1.0,13541.0
22.07,21.97,22.27,22.75,21.48,1.0,13582.0
22.17,21.97,22.36,22.75,21.97,1.0,13622.0
21.68,21.87,22.27,22.66,21.78,1.0,13663.0
22.27,21.78,22.36,22.75,22.07,1.0,13704.0
22.07,21.87,22.56,22.75,21.97,1.0,13744.0
21.87,21.78,22.27,22.95,21.87,1.0,13785.0
21.97,21.78,22.46,22.66,21.97,1.0,13825.0
21.87,21.68,22.36,22.75,21.78,1.0,13865.0
22.07,21.87,22.56,22.66,22.07,1.0,13906.0
21.97,21.78,22.36,22.66,21.97,1.0,13946.0
22.17,21.68,22.36,22.56,22.07,1.0,13987.0
22.07,21.68,22.36,22.56,21.87,1.0,14027.0
22.07,21.68,22.27,22.85,21.87,1.0,14068.0
21.87,21.78,22.46,22.66,21.97,1.0,14109.0
22.17,21.87,22.36,22.56,21.97,1.0,14149.0
22.07,21.87,22.36,22.66,21.87,1.0,14190.0
22.17,21.68,22.46,22.75,21.87,1.0,14231.0
22.27,21.78,22.27,22.75,22.07,1.0,14271.0
22.07,21.58,22.46,22.85,21.87,1.0,14312.0
22.07,21.78,22.36,22.95,21.97,1.0,14352.0
21.87,21.87,22.27,22.66,21.87,1.0,14393.0
22.07,21.87,22.27,22.85,22.07,1.0,14434.0
21.97,21.97,22.27,22.75,21.87,1.0,14474.0
22.07,21.97,22.27,22.85,21.87,1.0,14515.0
21.87,21.87,22.27,22.75,22.27,1.0,14555.0
22.07,21.87,22.36,22.56,21.78,1.0,14596.0
21.97,21.78,22.17,22.75,21.87,1.0,14637.0
22.07,21.78,22.46,22.85,21.97,1.0,14676.0
21.87,21.97,22.17,22.85,22.07,1.0,14717.0
22.07,21.87,22.27,22.56,21.87,1.0,14757.0
21.97,21.87,22.36,22.95,21.87,1.0,14798.0
21.97,21.87,22.46,22.56,21.78,1.0,14839.0
22.27,21.78,22.27,22.46,22.07,1.0,14879.0
21.97,21.87,22.27,22.66,21.87,1.0,14920.0
21.97,21.78,22.46,22.56,21.97,1.0,14960.0
22.07,21.58,22.46,22.85,22.17,1.0,15001.0
21.87,21.97,22.17,22.66,21.87,1.0,15042.0
