A1,A2,A3,A4,A5,heat,time
22.95,22.46,23.34,23.44,23.44,0.0,8985.0
22.95,22.56,22.95,23.63,23.63,0.0,9024.0
23.05,22.56,23.44,23.93,23.93,0.0,9064.0
22.95,22.36,23.24,23.73,23.63,0.0,9103.0
23.24,22.56,23.24,23.83,24.02,0.0,9143.0
23.05,22.56,23.24,23.73,23.73,0.0,9183.0
23.14,22.56,23.24,23.73,23.73,0.0,9222.0
22.95,22.56,23.34,23.73,23.73,0.0,9262.0
22.85,22.46,23.24,23.44,23.63,0.0,9300.0
22.95,22.75,23.24,23.73,23.83,0.0,9340.0
23.05,22.56,23.14,23.63,23.54,0.0,9380.0
23.14,22.56,23.24,23.63,23.73,0.0,9419.0
22.66,22.56,23.24,23.24,23.34,0.0,9459.0
22.85,22.56,23.54,23.73,23.83,0.0,9498.0
22.95,22.46,23.34,23.73,23.93,0.0,9538.0
23.05,22.46,23.54,23.83,23.83,0.0,9578.0
22.85,22.66,23.14,23.44,23.93,0.0,9617.0
22.75,22.56,23.34,23.83,23.83,0.0,9657.0
22.95,22.36,23.14,23.44,23.73,0.0,9696.0
23.24,22.75,23.73,23.93,23.83,0.0,9736.0
23.05,22.56,23.14,23.73,23.63,0.0,9776.0
23.05,22.46,23.14,23.93,23.83,0.0,9815.0
23.14,22.36,23.05,23.54,23.83,0.0,9854.0
23.24,22.46,23.34,23.54,23.83,0.0,9893.0
22.95,22.36,23.05,23.54,23.73,0.0,9933.0
22.85,22.66,23.24,23.54,23.63,0.0,9973.0
23.05,22.46,23.24,23.63,23.54,0.0,10012.0
23.05,22.66,23.05,23.44,23.63,0.0,10053.0
22.95,22.36,23.24,23.83,23.83,0.0,10093.0
23.14,22.46,23.24,23.63,23.93,0.0,10134.0
23.05,22.66,23.14,23.63,23.73,0.0,10175.0
23.14,22.56,23.05,23.63,23.73,0.0,10215.0
23.05,22.36,23.34,23.63,23.73,0.0,10256.0
23.14,22.56,22.95,23.54,24.02,0.0,10296.0
22.95,22.66,23.24,23.83,23.83,0.0,10337.0
22.95,22.75,23.44,23.73,24.02,0.0,10378.0
22.75,22.66,23.24,23.44,23.73,0.0,10418.0
23.24,22.66,23.14,23.63,23.83,0.0,10459.0
23.14,22.56,23.14,23.54,23.54,0.0,10499.0
23.14,22.36,22.85,23.63,23.93,0.0,10540.0
22.95,22.56,23.24,23.63,23.73,0.0,10580.0
23.14,22.46,23.34,23.54,23.63,0.0,10620.0
23.05,22.56,23.05,23.63,23.83,0.0,10661.0
22.85,22.75,23.24,23.44,23.44,0.0,10701.0
23.14,22.36,23.14,23.83,23.63,0.0,10742.0
23.34,22.66,23.34,23.93,24.02,0.0,10783.0
22.95,22.46,23.24,23.63,23.73,0.0,10823.0
23.05,22.56,23.44,23.54,23.73,0.0,10864.0
22.95,22.46,23.24,23.54,23.73,0.0,10905.0
23.05,22.56,23.34,23.63,23.73,0.0,10945.0
22.95,22.56,23.14,23.73,23.83,0.0,10986.0
22.95,22.85,23.34,23.63,23.93,0.0,11026.0
22.95,22.36,23.34,23.54,23.73,0.0,11067.0
23.05,22.66,23.34,23.63,23.63,0.0,11108.0
23.44,22.66,23.54,23.63,23.93,0.0,11148.0
22.95,22.56,23.14,23.63,23.73,0.0,11189.0
23.05,22.27,23.14,23.54,23.73,0.0,11229.0
22.95,22.46,23.34,23.63,24.02,0.0,11270.0
22.95,22.66,23.14,23.54,23.93,0.0,11311.0
22.75,22.36,23.24,23.63,23.63,0.0,11351.0
22.95,22.46,23.14,23.54,23.83,0.0,11392.0
23.14,22.75,23.44,23.83,23.83,0.0,11431.0
22.85,22.66,23.14,23.54,23.83,0.0,11472.0
23.05,22.46,23.44,23.34,23.44,0.0,11513.0
23.24,22.56,23.24,23.63,23.44,0.0,11553.0
23.24,22.46,23.44,23.63,23.83,0.0,11594.0
23.14,22.66,23.44,23.54,23.83,0.0,11635.0
23.14,22.46,23.24,23.63,23.63,0.0,11675.0
22.85,22.56,23.05,23.83,23.63,0.0,11716.0
22.95,22.46,23.05,23.54,23.63,0.0,11756.0
22.85,22.36,23.05,23.63,23.63,0.0,11797.0
22.95,22.66,23.34,23.63,23.54,0.0,11838.0
23.05,22.36,23.14,23.44,23.73,0.0,11878.0
23.05,22.56,23.05,23.73,23.73,0.0,11919.0
22.95,22.66,23.14,23.93,23.73,0.0,11959.0
23.05,22.36,23.05,23.73,23.73,0.0,12000.0
23.05,22.66,23.34,23.83,23.63,0.0,12041.0
22.95,22.46,23.05,23.54,23.63,0.0,12081.0
22.95,22.46,23.44,23.63,23.63,0.0,12122.0
23.05,22.56,23.44,23.73,23.63,0.0,12162.0
23.14,22.17,23.05,23.44,23.73,0.0,12203.0
22.95,22.36,23.05,23.73,23.54,0.0,12243.0
22.85,22.46,23.24,23.54,23.73,0.0,12283.0
22.95,22.66,23.05,23.54,23.73,0.0,12324.0
22.95,22.66,23.24,23.63,23.73,0.0,12364.0
22.95,22.46,23.24,23.54,23.83,0.0,12405.0
23.14,22.46,23.24,23.63,23.73,0.0,12446.0
23.05,22.66,23.34,23.63,23.73,0.0,12486.0
22.85,22.56,23.14,23.63,23.73,0.0,12527.0
22.85,22.56,23.14,23.54,23.73,0.0,12568.0
23.14,22.36,23.24,23.73,23.93,0.0,12608.0
23.05,22.27,22.95,23.73,23.73,0.0,12649.0
22.75,22.75,23.05,23.54,23.63,0.0,12689.0
23.14,22.66,23.44,23.73,23.93,0.0,12730.0
23.14,22.56,23.14,23.63,23.73,0.0,12771.0
22.95,22.56,23.05,23.54,23.73,0.0,12811.0
22.85,22.36,23.24,23.54,23.73,0.0,12852.0
23.05,22.46,23.05,23.54,23.73,0.0,12892.0
23.05,22.56,23.14,23.63,23.73,0.0,12933.0
22.95,22.56,23.05,23.63,23.63,0.0,12974.0
23.05,22.56,23.34,23.93,23.73,0.0,13014.0
22.95,22.46,23.34,23.34,23.54,0.0,13054.0
22.85,22.36,23.14,23.63,23.63,0.0,13094.0
22.95,22.56,23.24,23.63,23.93,0.0,13135.0
22.95,22.75,23.24,23.34,23.83,0.0,13176.0
22.85,22.56,23.05,23.34,23.54,0.0,13216.0
22.75,22.75,22.85,23.63,23.73,0.0,13257.0
22.85,22.56,23.14,23.63,23.63,0.0,13297.0
22.95,22.66,23.34,23.54,23.83,0.0,13338.0
22.85,22.46,23.24,23.73,23.54,0.0,13379.0
23.14,22.66,23.34,23.54,23.73,0.0,13419.0
23.05,22.36,23.14,23.44,23.73,0.0,13460.0
22.95,22.46,23.34,23.73,23.83,0.0,13501.0
23.14,22.27,23.05,23.54,23.73,0.0,13541.0
23.14,22.46,23.14,23.54,23.93,0.0,13582.0
22.85,22.56,23.14,23.73,23.83,0.0,13622.0
23.05,22.46,23.44,23.73,23.63,0.0,13663.0
22.95,22.36,23.24,23.73,23.54,0.0,13704.0
23.14,22.36,23.14,23.73,23.93,0.0,13744.0
23.05,22.36,23.05,23.63,23.73,0.0,13785.0
23.14,22.66,23.14,23.73,23.73,0.0,13825.0
22.85,22.56,23.05,23.44,23.44,0.0,13865.0
22.95,22.27,23.14,23.54,23.63,0.0,13906.0
23.05,22.56,23.24,23.73,23.83,0.0,13946.0
22.95,22.46,23.14,23.44,23.54,0.0,13987.0
23.05,22.56,23.24,23.83,23.83,0.0,14027.0
22.85,22.56,23.14,23.83,23.83,0.0,14068.0
22.85,22.46,23.24,23.34,23.63,0.0,14109.0
23.14,22.46,23.14,23.63,23.73,0.0,14149.0
23.05,22.46,23.05,23.63,23.63,0.0,14190.0
23.24,22.46,23.24,23.83,23.54,0.0,14231.0
22.75,22.56,23.24,23.63,23.73,0.0,14271.0
22.85,22.36,23.24,23.44,23.54,0.0,14312.0
23.05,22.66,23.05,23.63,23.83,0.0,14352.0
22.75,22.56,23.14,23.54,23.83,0.0,14393.0
23.05,22.56,23.34,23.54,23.63,0.0,14434.0
22.85,22.66,23.14,23.54,23.73,0.0,14474.0
23.05,22.66,23.24,23.63,23.54,0.0,14515.0
22.95,22.66,23.14,23.83,23.73,0.0,14555.0
23.14,22.46,23.05,23.63,23.63,0.0,14596.0
23.05,22.66,23.34,23.63,23.73,0.0,14637.0
23.05,22.56,23.05,23.73,23.73,0.0,14676.0
23.05,22.66,23.14,23.63,23.83,0.0,14717.0
22.85,22.66,23.24,23.44,23.83,0.0,14757.0
22.95,22.66,23.05,23.63,23.93,0.0,14798.0
23.05,22.36,22.95,23.73,23.83,0.0,14839.0
23.14,22.46,23.14,23.63,23.63,0.0,14879.0
22.85,22.66,23.44,23.73,23.83,0.0,14920.0
23.14,22.36,22.95,23.73,23.63,0.0,14960.0
23.05,22.56,23.05,23.63,23.83,0.0,15001.0
22.95,22.56,22.95,23.54,23.73,0.0,15042.0
22.85,22.66,23.34,23.73,23.44,0.0,15082.0
23.14,22.46,23.24,23.73,23.73,0.0,15123.0
22.95,22.46,23.24,23.44,23.63,0.0,15164.0
